Time,End,lat,lon,Phase C-A Avg Volts
27-10-2022 21:00:00,27-10-2022 21:00:00,9.848634400644745,-84.31491096137044,118.90
27-10-2022 21:00:00,27-10-2022 21:00:00,10.71553,-85.62812,120.06
27-10-2022 21:00:00,27-10-2022 21:00:00,09.95461,-85.03797,118.42
27-10-2022 21:00:00,27-10-2022 21:00:00,09.99357,-85.28716,123.32
27-10-2022 22:00:00,27-10-2022 22:00:00,9.848634400644745,-84.31491096137044,119.56
27-10-2022 22:00:00,27-10-2022 22:00:00,10.71553,-85.62812,120.46
27-10-2022 22:00:00,27-10-2022 22:00:00,09.95461,-85.03797,119.22
27-10-2022 22:00:00,27-10-2022 22:00:00,09.99357,-85.28716,123.24
27-10-2022 23:00:00,27-10-2022 23:00:00,9.848634400644745,-84.31491096137044,120.58
27-10-2022 23:00:00,27-10-2022 23:00:00,10.71553,-85.62812,121.30
27-10-2022 23:00:00,27-10-2022 23:00:00,09.95461,-85.03797,119.82
27-10-2022 23:00:00,27-10-2022 23:00:00,09.99357,-85.28716,123.54
28-10-2022 00:00:00,28-10-2022 00:00:00,9.848634400644745,-84.31491096137044,119.18
28-10-2022 00:00:00,28-10-2022 00:00:00,10.71553,-85.62812,119.84
28-10-2022 00:00:00,28-10-2022 00:00:00,09.95461,-85.03797,118.98
28-10-2022 00:00:00,28-10-2022 00:00:00,09.99357,-85.28716,123.84
28-10-2022 01:00:00,28-10-2022 01:00:00,9.848634400644745,-84.31491096137044,119.58
28-10-2022 01:00:00,28-10-2022 01:00:00,10.71553,-85.62812,120.34
28-10-2022 01:00:00,28-10-2022 01:00:00,09.95461,-85.03797,119.32
28-10-2022 01:00:00,28-10-2022 01:00:00,09.99357,-85.28716,124.34
28-10-2022 02:00:00,28-10-2022 02:00:00,9.848634400644745,-84.31491096137044,120.14
28-10-2022 02:00:00,28-10-2022 02:00:00,10.71553,-85.62812,120.54
28-10-2022 02:00:00,28-10-2022 02:00:00,09.95461,-85.03797,119.20
28-10-2022 02:00:00,28-10-2022 02:00:00,09.99357,-85.28716,124.56
28-10-2022 03:00:00,28-10-2022 03:00:00,9.848634400644745,-84.31491096137044,119.88
28-10-2022 03:00:00,28-10-2022 03:00:00,10.71553,-85.62812,120.32
28-10-2022 03:00:00,28-10-2022 03:00:00,09.95461,-85.03797,119.68
28-10-2022 03:00:00,28-10-2022 03:00:00,09.99357,-85.28716,124.40
28-10-2022 04:00:00,28-10-2022 04:00:00,9.848634400644745,-84.31491096137044,120.08
28-10-2022 04:00:00,28-10-2022 04:00:00,10.71553,-85.62812,120.42
28-10-2022 04:00:00,28-10-2022 04:00:00,09.95461,-85.03797,119.06
28-10-2022 04:00:00,28-10-2022 04:00:00,09.99357,-85.28716,124.26
28-10-2022 05:00:00,28-10-2022 05:00:00,9.848634400644745,-84.31491096137044,119.14
28-10-2022 05:00:00,28-10-2022 05:00:00,10.71553,-85.62812,118.90
28-10-2022 05:00:00,28-10-2022 05:00:00,09.95461,-85.03797,118.04
28-10-2022 05:00:00,28-10-2022 05:00:00,09.99357,-85.28716,123.82
28-10-2022 06:00:00,28-10-2022 06:00:00,9.848634400644745,-84.31491096137044,117.76
28-10-2022 06:00:00,28-10-2022 06:00:00,10.71553,-85.62812,120.38
28-10-2022 06:00:00,28-10-2022 06:00:00,09.95461,-85.03797,119.08
28-10-2022 06:00:00,28-10-2022 06:00:00,09.99357,-85.28716,121.14
28-10-2022 07:00:00,28-10-2022 07:00:00,9.848634400644745,-84.31491096137044,118.88
28-10-2022 07:00:00,28-10-2022 07:00:00,10.71553,-85.62812,120.58
28-10-2022 07:00:00,28-10-2022 07:00:00,09.95461,-85.03797,118.50
28-10-2022 07:00:00,28-10-2022 07:00:00,09.99357,-85.28716,121.90
28-10-2022 08:00:00,28-10-2022 08:00:00,9.848634400644745,-84.31491096137044,117.72
28-10-2022 08:00:00,28-10-2022 08:00:00,10.71553,-85.62812,119.74
28-10-2022 08:00:00,28-10-2022 08:00:00,09.95461,-85.03797,116.70
28-10-2022 08:00:00,28-10-2022 08:00:00,09.99357,-85.28716,123.30
28-10-2022 09:00:00,28-10-2022 09:00:00,9.848634400644745,-84.31491096137044,116.78
28-10-2022 09:00:00,28-10-2022 09:00:00,10.71553,-85.62812,119.40
28-10-2022 09:00:00,28-10-2022 09:00:00,09.95461,-85.03797,116.64
28-10-2022 09:00:00,28-10-2022 09:00:00,09.99357,-85.28716,123.84
28-10-2022 10:00:00,28-10-2022 10:00:00,9.848634400644745,-84.31491096137044,117.22
28-10-2022 10:00:00,28-10-2022 10:00:00,10.71553,-85.62812,119.82
28-10-2022 10:00:00,28-10-2022 10:00:00,09.95461,-85.03797,117.66
28-10-2022 10:00:00,28-10-2022 10:00:00,09.99357,-85.28716,123.38
28-10-2022 11:00:00,28-10-2022 11:00:00,9.848634400644745,-84.31491096137044,116.14
28-10-2022 11:00:00,28-10-2022 11:00:00,10.71553,-85.62812,119.18
28-10-2022 11:00:00,28-10-2022 11:00:00,09.95461,-85.03797,114.60
28-10-2022 11:00:00,28-10-2022 11:00:00,09.99357,-85.28716,122.28
28-10-2022 12:00:00,28-10-2022 12:00:00,9.848634400644745,-84.31491096137044,117.50
28-10-2022 12:00:00,28-10-2022 12:00:00,10.71553,-85.62812,119.48
28-10-2022 12:00:00,28-10-2022 12:00:00,09.95461,-85.03797,117.60
28-10-2022 12:00:00,28-10-2022 12:00:00,09.99357,-85.28716,122.40
28-10-2022 13:00:00,28-10-2022 13:00:00,9.848634400644745,-84.31491096137044,117.62
28-10-2022 13:00:00,28-10-2022 13:00:00,10.71553,-85.62812,120.24
28-10-2022 13:00:00,28-10-2022 13:00:00,09.95461,-85.03797,116.88
28-10-2022 13:00:00,28-10-2022 13:00:00,09.99357,-85.28716,122.08
28-10-2022 14:00:00,28-10-2022 14:00:00,9.848634400644745,-84.31491096137044,117.60
28-10-2022 14:00:00,28-10-2022 14:00:00,10.71553,-85.62812,120.44
28-10-2022 14:00:00,28-10-2022 14:00:00,09.95461,-85.03797,117.62
28-10-2022 14:00:00,28-10-2022 14:00:00,09.99357,-85.28716,122.94
28-10-2022 15:00:00,28-10-2022 15:00:00,9.848634400644745,-84.31491096137044,119.34
28-10-2022 15:00:00,28-10-2022 15:00:00,10.71553,-85.62812,120.68
28-10-2022 15:00:00,28-10-2022 15:00:00,09.95461,-85.03797,118.02
28-10-2022 15:00:00,28-10-2022 15:00:00,09.99357,-85.28716,123.90
28-10-2022 16:00:00,28-10-2022 16:00:00,9.848634400644745,-84.31491096137044,119.64
28-10-2022 16:00:00,28-10-2022 16:00:00,10.71553,-85.62812,121.52
28-10-2022 16:00:00,28-10-2022 16:00:00,09.95461,-85.03797,118.82
28-10-2022 16:00:00,28-10-2022 16:00:00,09.99357,-85.28716,124.70
28-10-2022 17:00:00,28-10-2022 17:00:00,9.848634400644745,-84.31491096137044,118.00
28-10-2022 17:00:00,28-10-2022 17:00:00,10.71553,-85.62812,120.22
28-10-2022 17:00:00,28-10-2022 17:00:00,09.95461,-85.03797,118.34
28-10-2022 17:00:00,28-10-2022 17:00:00,09.99357,-85.28716,124.48
28-10-2022 18:00:00,28-10-2022 18:00:00,9.848634400644745,-84.31491096137044,116.08
28-10-2022 18:00:00,28-10-2022 18:00:00,10.71553,-85.62812,119.56
28-10-2022 18:00:00,28-10-2022 18:00:00,09.95461,-85.03797,115.84
28-10-2022 18:00:00,28-10-2022 18:00:00,09.99357,-85.28716,123.86
28-10-2022 19:00:00,28-10-2022 19:00:00,9.848634400644745,-84.31491096137044,116.24
28-10-2022 19:00:00,28-10-2022 19:00:00,10.71553,-85.62812,119.44
28-10-2022 19:00:00,28-10-2022 19:00:00,09.95461,-85.03797,116.76
28-10-2022 19:00:00,28-10-2022 19:00:00,09.99357,-85.28716,122.16
28-10-2022 20:00:00,28-10-2022 20:00:00,9.848634400644745,-84.31491096137044,116.98
28-10-2022 20:00:00,28-10-2022 20:00:00,10.71553,-85.62812,119.30
28-10-2022 20:00:00,28-10-2022 20:00:00,09.95461,-85.03797,116.98
28-10-2022 20:00:00,28-10-2022 20:00:00,09.99357,-85.28716,124.16
28-10-2022 21:00:00,28-10-2022 21:00:00,9.848634400644745,-84.31491096137044,118.68
28-10-2022 21:00:00,28-10-2022 21:00:00,10.71553,-85.62812,120.62
28-10-2022 21:00:00,28-10-2022 21:00:00,09.95461,-85.03797,119.32
28-10-2022 21:00:00,28-10-2022 21:00:00,09.99357,-85.28716,124.86
28-10-2022 22:00:00,28-10-2022 22:00:00,9.848634400644745,-84.31491096137044,117.36
28-10-2022 22:00:00,28-10-2022 22:00:00,10.71553,-85.62812,119.04
28-10-2022 22:00:00,28-10-2022 22:00:00,09.95461,-85.03797,117.20
28-10-2022 22:00:00,28-10-2022 22:00:00,09.99357,-85.28716,122.38
28-10-2022 23:00:00,28-10-2022 23:00:00,9.848634400644745,-84.31491096137044,118.06
28-10-2022 23:00:00,28-10-2022 23:00:00,10.71553,-85.62812,119.70
28-10-2022 23:00:00,28-10-2022 23:00:00,09.95461,-85.03797,118.30
28-10-2022 23:00:00,28-10-2022 23:00:00,09.99357,-85.28716,122.98
29-10-2022 00:00:00,29-10-2022 00:00:00,9.848634400644745,-84.31491096137044,119.04
29-10-2022 00:00:00,29-10-2022 00:00:00,10.71553,-85.62812,119.96
29-10-2022 00:00:00,29-10-2022 00:00:00,09.95461,-85.03797,118.92
29-10-2022 00:00:00,29-10-2022 00:00:00,09.99357,-85.28716,123.62
29-10-2022 01:00:00,29-10-2022 01:00:00,9.848634400644745,-84.31491096137044,119.36
29-10-2022 01:00:00,29-10-2022 01:00:00,10.71553,-85.62812,120.26
29-10-2022 01:00:00,29-10-2022 01:00:00,09.95461,-85.03797,118.92
29-10-2022 01:00:00,29-10-2022 01:00:00,09.99357,-85.28716,124.14
29-10-2022 02:00:00,29-10-2022 02:00:00,9.848634400644745,-84.31491096137044,119.36
29-10-2022 02:00:00,29-10-2022 02:00:00,10.71553,-85.62812,120.52
29-10-2022 02:00:00,29-10-2022 02:00:00,09.95461,-85.03797,119.46
29-10-2022 02:00:00,29-10-2022 02:00:00,09.99357,-85.28716,124.44
29-10-2022 03:00:00,29-10-2022 03:00:00,9.848634400644745,-84.31491096137044,119.68
29-10-2022 03:00:00,29-10-2022 03:00:00,10.71553,-85.62812,120.74
29-10-2022 03:00:00,29-10-2022 03:00:00,09.95461,-85.03797,119.64
29-10-2022 03:00:00,29-10-2022 03:00:00,09.99357,-85.28716,124.90
29-10-2022 04:00:00,29-10-2022 04:00:00,9.848634400644745,-84.31491096137044,119.32
29-10-2022 04:00:00,29-10-2022 04:00:00,10.71553,-85.62812,120.60
29-10-2022 04:00:00,29-10-2022 04:00:00,09.95461,-85.03797,119.34
29-10-2022 04:00:00,29-10-2022 04:00:00,09.99357,-85.28716,124.52
29-10-2022 05:00:00,29-10-2022 05:00:00,9.848634400644745,-84.31491096137044,119.16
29-10-2022 05:00:00,29-10-2022 05:00:00,10.71553,-85.62812,120.26
29-10-2022 05:00:00,29-10-2022 05:00:00,09.95461,-85.03797,119.02
29-10-2022 05:00:00,29-10-2022 05:00:00,09.99357,-85.28716,124.64
29-10-2022 06:00:00,29-10-2022 06:00:00,9.848634400644745,-84.31491096137044,119.16
29-10-2022 06:00:00,29-10-2022 06:00:00,10.71553,-85.62812,120.58
29-10-2022 06:00:00,29-10-2022 06:00:00,09.95461,-85.03797,119.22
29-10-2022 06:00:00,29-10-2022 06:00:00,09.99357,-85.28716,123.10
29-10-2022 07:00:00,29-10-2022 07:00:00,9.848634400644745,-84.31491096137044,116.42
29-10-2022 07:00:00,29-10-2022 07:00:00,10.71553,-85.62812,119.14
29-10-2022 07:00:00,29-10-2022 07:00:00,09.95461,-85.03797,118.58
29-10-2022 07:00:00,29-10-2022 07:00:00,09.99357,-85.28716,122.86
29-10-2022 08:00:00,29-10-2022 08:00:00,9.848634400644745,-84.31491096137044,117.98
29-10-2022 08:00:00,29-10-2022 08:00:00,10.71553,-85.62812,120.32
29-10-2022 08:00:00,29-10-2022 08:00:00,09.95461,-85.03797,117.00
29-10-2022 08:00:00,29-10-2022 08:00:00,09.99357,-85.28716,121.48
29-10-2022 09:00:00,29-10-2022 09:00:00,9.848634400644745,-84.31491096137044,117.18
29-10-2022 09:00:00,29-10-2022 09:00:00,10.71553,-85.62812,119.54
29-10-2022 09:00:00,29-10-2022 09:00:00,09.95461,-85.03797,115.94
29-10-2022 09:00:00,29-10-2022 09:00:00,09.99357,-85.28716,123.50
29-10-2022 10:00:00,29-10-2022 10:00:00,9.848634400644745,-84.31491096137044,116.64
29-10-2022 10:00:00,29-10-2022 10:00:00,10.71553,-85.62812,119.52
29-10-2022 10:00:00,29-10-2022 10:00:00,09.95461,-85.03797,115.86
29-10-2022 10:00:00,29-10-2022 10:00:00,09.99357,-85.28716,122.50
29-10-2022 11:00:00,29-10-2022 11:00:00,10.71553,-85.62812,119.44
29-10-2022 11:00:00,29-10-2022 11:00:00,09.95461,-85.03797,114.36
29-10-2022 11:00:00,29-10-2022 11:00:00,09.99357,-85.28716,122.38
29-10-2022 12:00:00,29-10-2022 12:00:00,9.848634400644745,-84.31491096137044,116.72
29-10-2022 12:00:00,29-10-2022 12:00:00,10.71553,-85.62812,119.64
29-10-2022 12:00:00,29-10-2022 12:00:00,09.95461,-85.03797,115.28
29-10-2022 12:00:00,29-10-2022 12:00:00,09.99357,-85.28716,121.68
29-10-2022 13:00:00,29-10-2022 13:00:00,9.848634400644745,-84.31491096137044,116.12
29-10-2022 13:00:00,29-10-2022 13:00:00,10.71553,-85.62812,120.16
29-10-2022 13:00:00,29-10-2022 13:00:00,09.95461,-85.03797,117.70
29-10-2022 13:00:00,29-10-2022 13:00:00,09.99357,-85.28716,121.46
29-10-2022 14:00:00,29-10-2022 14:00:00,9.848634400644745,-84.31491096137044,117.30
29-10-2022 14:00:00,29-10-2022 14:00:00,10.71553,-85.62812,120.48
29-10-2022 14:00:00,29-10-2022 14:00:00,09.95461,-85.03797,119.08
29-10-2022 14:00:00,29-10-2022 14:00:00,09.99357,-85.28716,123.42
29-10-2022 15:00:00,29-10-2022 15:00:00,9.848634400644745,-84.31491096137044,120.22
29-10-2022 15:00:00,29-10-2022 15:00:00,10.71553,-85.62812,120.24
29-10-2022 15:00:00,29-10-2022 15:00:00,09.95461,-85.03797,117.20
29-10-2022 15:00:00,29-10-2022 15:00:00,09.99357,-85.28716,123.60
29-10-2022 16:00:00,29-10-2022 16:00:00,9.848634400644745,-84.31491096137044,117.92
29-10-2022 16:00:00,29-10-2022 16:00:00,10.71553,-85.62812,120.74
29-10-2022 16:00:00,29-10-2022 16:00:00,09.95461,-85.03797,118.76
29-10-2022 16:00:00,29-10-2022 16:00:00,09.99357,-85.28716,123.94
29-10-2022 17:00:00,29-10-2022 17:00:00,9.848634400644745,-84.31491096137044,119.16
29-10-2022 17:00:00,29-10-2022 17:00:00,10.71553,-85.62812,120.90
29-10-2022 17:00:00,29-10-2022 17:00:00,09.95461,-85.03797,117.74
29-10-2022 17:00:00,29-10-2022 17:00:00,09.99357,-85.28716,124.78
29-10-2022 18:00:00,29-10-2022 18:00:00,9.848634400644745,-84.31491096137044,115.34
29-10-2022 18:00:00,29-10-2022 18:00:00,10.71553,-85.62812,118.86
29-10-2022 18:00:00,29-10-2022 18:00:00,09.95461,-85.03797,117.18
29-10-2022 18:00:00,29-10-2022 18:00:00,09.99357,-85.28716,123.00
29-10-2022 19:00:00,29-10-2022 19:00:00,9.848634400644745,-84.31491096137044,113.36
29-10-2022 19:00:00,29-10-2022 19:00:00,10.71553,-85.62812,119.18
29-10-2022 19:00:00,29-10-2022 19:00:00,09.95461,-85.03797,117.22
29-10-2022 19:00:00,29-10-2022 19:00:00,09.99357,-85.28716,122.60
29-10-2022 20:00:00,29-10-2022 20:00:00,9.848634400644745,-84.31491096137044,118.28
29-10-2022 20:00:00,29-10-2022 20:00:00,10.71553,-85.62812,119.70
29-10-2022 20:00:00,29-10-2022 20:00:00,09.95461,-85.03797,118.04
29-10-2022 20:00:00,29-10-2022 20:00:00,09.99357,-85.28716,121.94
29-10-2022 21:00:00,29-10-2022 21:00:00,9.848634400644745,-84.31491096137044,118.78
29-10-2022 21:00:00,29-10-2022 21:00:00,10.71553,-85.62812,120.20
29-10-2022 21:00:00,29-10-2022 21:00:00,09.95461,-85.03797,118.68
29-10-2022 21:00:00,29-10-2022 21:00:00,09.99357,-85.28716,122.62
29-10-2022 22:00:00,29-10-2022 22:00:00,9.848634400644745,-84.31491096137044,119.18
29-10-2022 22:00:00,29-10-2022 22:00:00,10.71553,-85.62812,120.62
29-10-2022 22:00:00,29-10-2022 22:00:00,09.95461,-85.03797,119.30
29-10-2022 22:00:00,29-10-2022 22:00:00,09.99357,-85.28716,123.84
29-10-2022 23:00:00,29-10-2022 23:00:00,9.848634400644745,-84.31491096137044,119.66
29-10-2022 23:00:00,29-10-2022 23:00:00,10.71553,-85.62812,120.84
29-10-2022 23:00:00,29-10-2022 23:00:00,09.95461,-85.03797,119.16
29-10-2022 23:00:00,29-10-2022 23:00:00,09.99357,-85.28716,123.02
30-10-2022 00:00:00,30-10-2022 00:00:00,9.848634400644745,-84.31491096137044,120.08
30-10-2022 00:00:00,30-10-2022 00:00:00,10.71553,-85.62812,121.32
30-10-2022 00:00:00,30-10-2022 00:00:00,09.95461,-85.03797,120.12
30-10-2022 00:00:00,30-10-2022 00:00:00,09.99357,-85.28716,123.96
30-10-2022 01:00:00,30-10-2022 01:00:00,9.848634400644745,-84.31491096137044,119.88
30-10-2022 01:00:00,30-10-2022 01:00:00,10.71553,-85.62812,121.08
30-10-2022 01:00:00,30-10-2022 01:00:00,09.95461,-85.03797,119.96
30-10-2022 01:00:00,30-10-2022 01:00:00,09.99357,-85.28716,123.56
30-10-2022 02:00:00,30-10-2022 02:00:00,9.848634400644745,-84.31491096137044,120.28
30-10-2022 02:00:00,30-10-2022 02:00:00,10.71553,-85.62812,121.34
30-10-2022 02:00:00,30-10-2022 02:00:00,09.95461,-85.03797,119.92
30-10-2022 02:00:00,30-10-2022 02:00:00,09.99357,-85.28716,124.22
30-10-2022 03:00:00,30-10-2022 03:00:00,9.848634400644745,-84.31491096137044,120.48
30-10-2022 03:00:00,30-10-2022 03:00:00,10.71553,-85.62812,121.44
30-10-2022 03:00:00,30-10-2022 03:00:00,09.95461,-85.03797,120.62
30-10-2022 03:00:00,30-10-2022 03:00:00,09.99357,-85.28716,124.28
30-10-2022 04:00:00,30-10-2022 04:00:00,9.848634400644745,-84.31491096137044,119.46
30-10-2022 04:00:00,30-10-2022 04:00:00,10.71553,-85.62812,120.58
30-10-2022 04:00:00,30-10-2022 04:00:00,09.95461,-85.03797,119.56
30-10-2022 04:00:00,30-10-2022 04:00:00,09.99357,-85.28716,124.24
30-10-2022 05:00:00,30-10-2022 05:00:00,9.848634400644745,-84.31491096137044,119.68
30-10-2022 05:00:00,30-10-2022 05:00:00,10.71553,-85.62812,120.48
30-10-2022 05:00:00,30-10-2022 05:00:00,09.95461,-85.03797,118.70
30-10-2022 05:00:00,30-10-2022 05:00:00,09.99357,-85.28716,124.38
30-10-2022 06:00:00,30-10-2022 06:00:00,9.848634400644745,-84.31491096137044,120.48
30-10-2022 06:00:00,30-10-2022 06:00:00,10.71553,-85.62812,121.00
30-10-2022 06:00:00,30-10-2022 06:00:00,09.95461,-85.03797,119.96
30-10-2022 06:00:00,30-10-2022 06:00:00,09.99357,-85.28716,124.36
30-10-2022 07:00:00,30-10-2022 07:00:00,9.848634400644745,-84.31491096137044,118.54
30-10-2022 07:00:00,30-10-2022 07:00:00,10.71553,-85.62812,120.10
30-10-2022 07:00:00,30-10-2022 07:00:00,09.95461,-85.03797,116.70
30-10-2022 07:00:00,30-10-2022 07:00:00,09.99357,-85.28716,123.52
30-10-2022 08:00:00,30-10-2022 08:00:00,9.848634400644745,-84.31491096137044,117.42
30-10-2022 08:00:00,30-10-2022 08:00:00,10.71553,-85.62812,118.94
30-10-2022 08:00:00,30-10-2022 08:00:00,09.95461,-85.03797,116.80
30-10-2022 08:00:00,30-10-2022 08:00:00,09.99357,-85.28716,122.16
30-10-2022 09:00:00,30-10-2022 09:00:00,9.848634400644745,-84.31491096137044,117.08
30-10-2022 09:00:00,30-10-2022 09:00:00,10.71553,-85.62812,119.12
30-10-2022 09:00:00,30-10-2022 09:00:00,09.95461,-85.03797,115.82
30-10-2022 09:00:00,30-10-2022 09:00:00,09.99357,-85.28716,123.92
30-10-2022 10:00:00,30-10-2022 10:00:00,9.848634400644745,-84.31491096137044,113.54
30-10-2022 10:00:00,30-10-2022 10:00:00,10.71553,-85.62812,118.70
30-10-2022 10:00:00,30-10-2022 10:00:00,09.95461,-85.03797,117.10
30-10-2022 10:00:00,30-10-2022 10:00:00,09.99357,-85.28716,123.16
30-10-2022 11:00:00,30-10-2022 11:00:00,9.848634400644745,-84.31491096137044,118.68
30-10-2022 11:00:00,30-10-2022 11:00:00,10.71553,-85.62812,118.12
30-10-2022 11:00:00,30-10-2022 11:00:00,09.95461,-85.03797,116.90
30-10-2022 11:00:00,30-10-2022 11:00:00,09.99357,-85.28716,122.28
30-10-2022 12:00:00,30-10-2022 12:00:00,9.848634400644745,-84.31491096137044,116.96
30-10-2022 12:00:00,30-10-2022 12:00:00,10.71553,-85.62812,120.04
30-10-2022 12:00:00,30-10-2022 12:00:00,09.95461,-85.03797,118.04
30-10-2022 12:00:00,30-10-2022 12:00:00,09.99357,-85.28716,123.66
30-10-2022 13:00:00,30-10-2022 13:00:00,9.848634400644745,-84.31491096137044,115.58
30-10-2022 13:00:00,30-10-2022 13:00:00,10.71553,-85.62812,120.50
30-10-2022 13:00:00,30-10-2022 13:00:00,09.95461,-85.03797,117.82
30-10-2022 13:00:00,30-10-2022 13:00:00,09.99357,-85.28716,122.44
30-10-2022 14:00:00,30-10-2022 14:00:00,9.848634400644745,-84.31491096137044,119.40
30-10-2022 14:00:00,30-10-2022 14:00:00,10.71553,-85.62812,121.08
30-10-2022 14:00:00,30-10-2022 14:00:00,09.95461,-85.03797,118.80
30-10-2022 14:00:00,30-10-2022 14:00:00,09.99357,-85.28716,122.50
30-10-2022 15:00:00,30-10-2022 15:00:00,9.848634400644745,-84.31491096137044,120.34
30-10-2022 15:00:00,30-10-2022 15:00:00,10.71553,-85.62812,121.70
30-10-2022 15:00:00,30-10-2022 15:00:00,09.95461,-85.03797,119.38
30-10-2022 15:00:00,30-10-2022 15:00:00,09.99357,-85.28716,123.66
30-10-2022 16:00:00,30-10-2022 16:00:00,9.848634400644745,-84.31491096137044,120.34
30-10-2022 16:00:00,30-10-2022 16:00:00,10.71553,-85.62812,121.32
30-10-2022 16:00:00,30-10-2022 16:00:00,09.95461,-85.03797,120.14
30-10-2022 16:00:00,30-10-2022 16:00:00,09.99357,-85.28716,125.00
30-10-2022 17:00:00,30-10-2022 17:00:00,9.848634400644745,-84.31491096137044,119.92
30-10-2022 17:00:00,30-10-2022 17:00:00,10.71553,-85.62812,120.94
30-10-2022 17:00:00,30-10-2022 17:00:00,09.95461,-85.03797,118.98
30-10-2022 17:00:00,30-10-2022 17:00:00,09.99357,-85.28716,124.02
30-10-2022 18:00:00,30-10-2022 18:00:00,9.848634400644745,-84.31491096137044,118.04
30-10-2022 18:00:00,30-10-2022 18:00:00,10.71553,-85.62812,119.74
30-10-2022 18:00:00,30-10-2022 18:00:00,09.95461,-85.03797,118.38
30-10-2022 18:00:00,30-10-2022 18:00:00,09.99357,-85.28716,122.10
30-10-2022 19:00:00,30-10-2022 19:00:00,9.848634400644745,-84.31491096137044,115.96
30-10-2022 19:00:00,30-10-2022 19:00:00,10.71553,-85.62812,120.38
30-10-2022 19:00:00,30-10-2022 19:00:00,09.95461,-85.03797,119.22
30-10-2022 19:00:00,30-10-2022 19:00:00,09.99357,-85.28716,123.02
30-10-2022 20:00:00,30-10-2022 20:00:00,9.848634400644745,-84.31491096137044,117.40
30-10-2022 20:00:00,30-10-2022 20:00:00,10.71553,-85.62812,118.78
30-10-2022 20:00:00,30-10-2022 20:00:00,09.95461,-85.03797,117.52
30-10-2022 20:00:00,30-10-2022 20:00:00,09.99357,-85.28716,123.74
30-10-2022 21:00:00,30-10-2022 21:00:00,9.848634400644745,-84.31491096137044,117.70
30-10-2022 21:00:00,30-10-2022 21:00:00,10.71553,-85.62812,119.58
30-10-2022 21:00:00,30-10-2022 21:00:00,09.95461,-85.03797,118.52
30-10-2022 21:00:00,30-10-2022 21:00:00,09.99357,-85.28716,122.92
30-10-2022 22:00:00,30-10-2022 22:00:00,9.848634400644745,-84.31491096137044,119.22
30-10-2022 22:00:00,30-10-2022 22:00:00,10.71553,-85.62812,120.48
30-10-2022 22:00:00,30-10-2022 22:00:00,09.95461,-85.03797,119.36
30-10-2022 22:00:00,30-10-2022 22:00:00,09.99357,-85.28716,121.12
30-10-2022 23:00:00,30-10-2022 23:00:00,9.848634400644745,-84.31491096137044,119.10
30-10-2022 23:00:00,30-10-2022 23:00:00,10.71553,-85.62812,120.12
30-10-2022 23:00:00,30-10-2022 23:00:00,09.95461,-85.03797,118.98
30-10-2022 23:00:00,30-10-2022 23:00:00,09.99357,-85.28716,122.92
31-10-2022 00:00:00,31-10-2022 00:00:00,9.848634400644745,-84.31491096137044,119.14
31-10-2022 00:00:00,31-10-2022 00:00:00,10.71553,-85.62812,120.28
31-10-2022 00:00:00,31-10-2022 00:00:00,09.95461,-85.03797,119.22
31-10-2022 00:00:00,31-10-2022 00:00:00,09.99357,-85.28716,122.76
31-10-2022 01:00:00,31-10-2022 01:00:00,9.848634400644745,-84.31491096137044,119.24
31-10-2022 01:00:00,31-10-2022 01:00:00,10.71553,-85.62812,120.62
31-10-2022 01:00:00,31-10-2022 01:00:00,09.95461,-85.03797,119.40
31-10-2022 01:00:00,31-10-2022 01:00:00,09.99357,-85.28716,124.44
31-10-2022 02:00:00,31-10-2022 02:00:00,9.848634400644745,-84.31491096137044,119.54
31-10-2022 02:00:00,31-10-2022 02:00:00,10.71553,-85.62812,120.84
31-10-2022 02:00:00,31-10-2022 02:00:00,09.95461,-85.03797,119.54
31-10-2022 02:00:00,31-10-2022 02:00:00,09.99357,-85.28716,124.84
31-10-2022 03:00:00,31-10-2022 03:00:00,9.848634400644745,-84.31491096137044,119.84
31-10-2022 03:00:00,31-10-2022 03:00:00,10.71553,-85.62812,121.00
31-10-2022 03:00:00,31-10-2022 03:00:00,09.95461,-85.03797,119.92
31-10-2022 03:00:00,31-10-2022 03:00:00,09.99357,-85.28716,124.48
31-10-2022 04:00:00,31-10-2022 04:00:00,9.848634400644745,-84.31491096137044,119.36
31-10-2022 04:00:00,31-10-2022 04:00:00,10.71553,-85.62812,120.78
31-10-2022 04:00:00,31-10-2022 04:00:00,09.95461,-85.03797,119.60
31-10-2022 04:00:00,31-10-2022 04:00:00,09.99357,-85.28716,123.98
31-10-2022 05:00:00,31-10-2022 05:00:00,9.848634400644745,-84.31491096137044,120.24
31-10-2022 05:00:00,31-10-2022 05:00:00,10.71553,-85.62812,120.82
31-10-2022 05:00:00,31-10-2022 05:00:00,09.95461,-85.03797,118.84
31-10-2022 05:00:00,31-10-2022 05:00:00,09.99357,-85.28716,124.74
31-10-2022 06:00:00,31-10-2022 06:00:00,9.848634400644745,-84.31491096137044,114.56
31-10-2022 06:00:00,31-10-2022 06:00:00,10.71553,-85.62812,119.40
31-10-2022 06:00:00,31-10-2022 06:00:00,09.95461,-85.03797,118.22
31-10-2022 06:00:00,31-10-2022 06:00:00,09.99357,-85.28716,121.92
31-10-2022 07:00:00,31-10-2022 07:00:00,9.848634400644745,-84.31491096137044,118.34
