lon,lat,N° de equipo,Fecha de instalacion,Fecha de desinstalacion
 -84.92206,10.50117,3166,17/04/2018 11:30,24/04/2018 14:20
 -84.92413,10.49961,3194,17/04/2018 12:10,24/04/2018 14:40
 -84.92841,10.49957,3176,17/04/2018 12:30,24/04/2018 14:50
 -84.89761,10.54541,3171,17/04/2018 14:20,24/04/2018 15:30
 -84.90054,10.54478,3340,17/04/2018 15:00,24/04/2018 15:40
 -84.89891,10.54299,3170,17/04/2018 15:30,24/04/2018 16:00
 -84.89768,10.54044,3195,17/04/2018 16:00,24/04/2018 16:50
 -84.88742,10.54207,3161,17/04/2018 17:10,24/04/2018 17:10
 -84.88538,10.54083,3334,17/04/2018 17:30,24/04/2018 17:30
 -83.05974,08.86891,3168,23/04/2018 14:00,02/05/2018 14:30
 -83.05657,08.86835,3169,23/04/2018 14:20,02/05/2018 14:40
 -83.05545,08.86530,3164,23/04/2018 14:50,02/05/2018 15:00
 -83.04986,08.85775,3167,23/04/2018 15:20,02/05/2018 15:10
 -83.04792,08.85315,3183,23/04/2018 15:40,02/05/2018 15:40
 -83.04566,08.84892,3190,23/04/2018 16:10,02/05/2018 15:50
 -83.32660,08.99929,3181,24/04/2018 14:20,03/05/2018 09:50
 -83.32665,08.99787,3174,24/04/2018 14:40,03/05/2018 10:10
 -83.32897,09.00378,3188,24/04/2018 15:00,03/05/2018 10:30
 -83.33347,09.16006,3339,25/04/2018 08:50,03/05/2018 07:30
 -83.33614,09.17354,3186,25/04/2018 09:20,03/05/2018 07:50
 -83.33113,09.17550,3335,25/04/2018 10:00,03/05/2018 08:00
 -83.33270,09.17305,3336,25/04/2018 10:20,03/05/2018 08:20
 -83.33392,09.17139,3342,25/04/2018 10:40,03/05/2018 08:30
 -83.34077,09.16692,3330,25/04/2018 11:00,03/05/2018 08:40
 -84.71427,11.03205,3187,23/04/2018 11:30,02/05/2018 11:20
 -84.71723,11.03144,3193,23/04/2018 11:50,02/05/2018 11:20
 -84.71729,11.03292,3180,23/04/2018 12:20,02/05/2018 11:30
 -84.71046,11.03828,3178,23/04/2018 12:50,02/05/2018 11:30
 -84.71511,11.03268,3337,23/04/2018 14:20,02/05/2018 11:40
 -84.67740,10.98220,3191,23/04/2018 15:10,02/05/2018 11:50
 -84.96033,10.83885,3184,23/04/2018 16:30,02/05/2018 12:50
 -84.96148,10.85232,3173,23/04/2018 17:00,02/05/2018 12:50
 -84.96677,10.86207,3329,23/04/2018 17:20,02/05/2018 13:00
 -84.97167,10.86946,3331,23/04/2018 17:50,02/05/2018 13:10
 -85.01981,10.89936,3332,25/04/2018 08:50,02/05/2018 13:40
 -85.01591,10.89972,3195,25/04/2018 09:10,02/05/2018 13:50
 -85.01578,10.89785,3192,25/04/2018 09:30,02/05/2018 14:00
 -84.97417,10.87322,3333,25/04/2018 10:00,02/05/2018 13:20
 -84.96883,10.88749,3177,25/04/2018 10:30,02/05/2018 13:30
 -83.93087,09.87615,3194,30/04/2018 09:10,09/05/2018 09:00
 -83.92683,09.87844,3166,30/04/2018 09:30,09/05/2018 09:10
 -83.92746,09.88156,3172,30/04/2018 10:00,09/05/2018 09:20
 -83.92921,09.88696,3162,30/04/2018 10:20,09/05/2018 09:30
 -83.93235,09.88515,3179,30/04/2018 10:50,09/05/2018 09:40
 -83.93269,09.87903,3170,30/04/2018 11:40,09/05/2018 10:00
 -83.94714,09.84505,3340,30/04/2018 13:10,09/05/2018 10:20
 -83.94788,09.84172,3171,30/04/2018 13:30,09/05/2018 10:30
 -83.93998,09.84355,3334,30/04/2018 14:20,09/05/2018 10:40
 -84.38947,10.18540,3343,30/04/2018 09:50,07/05/2018 12:00
 -84.38912,10.18821,3185,30/04/2018 10:30,07/05/2018 12:10
 -84.39695,10.07184,3341,30/04/2018 11:20,07/05/2018 14:20
 -84.39696,10.07047,3165,30/04/2018 11:50,07/05/2018 14:40
 -84.39233,10.07326,3189,30/04/2018 12:10,07/05/2018 14:10
 -84.38902,10.07390,3163,30/04/2018 12:30,07/05/2018 14:00
 -84.37822,10.08110,3161,30/04/2018 12:50,07/05/2018 13:40
 -84.37130,10.08623,3338,30/04/2018 13:20,07/05/2018 13:50
 -84.31007,10.07121,3176,30/04/2018 14:00,07/05/2018 15:10
 -84.31240,10.06961,3182,30/04/2018 14:20,07/05/2018 15:20
 -84.47925,10.52700,3181,09/05/2018 11:00,16/05/2018 11:30
 -84.48092,10.52859,3187,09/05/2018 11:20,16/05/2018 12:00
 -84.48061,10.52952,3169,09/05/2018 11:50,16/05/2018 12:25
 -84.48056,10.53025,3190,09/0/2018 12:10,16/05/2018 12:50
 -84.47851,10.53222,3174,09/05/2018 12:30,16/05/2018 13:10
 -84.64613,10.46986,3330,09/05/2018 14:30,16/05/2018 15:30
 -84.66204,10.46725,3186,09/05/2018 15:10,16/05/2018 16:00
 -84.64709,10.47188,3188,09/05/2018 16:10,16/05/2018 16:20
 -84.64104,10.46632,3164,09/05/2018 17:00,17/05/2018 9:10
 -84.64588,10.47419,3331,10/05/2018 08:30,17/05/2018 9:20
 -84.64469,10.47595,3183,10/05/2018 08:50,17/05/2018 9:40
 -84.63969,10.47211,3168,10/05/2018 09:30,17/05/2018 10:00
 -84.63464,10.47353,3339,10/05/2018 10:10,17/05/2018 10:10
 -84.03741,09.79313,3178,07/05/2018 10:20,16/05/2018 11:40
 -84.03926,09.79323,3177,07/05/2018 10:40,16/05/2018 11:30
 -84.03914,09.79062,3192,07/05/2018 11:00,16/05/2018 11:20
 -84.04268,09.78801,3193,07/05/2018 11:30,16/05/2018 11:10
 -84.04697,09.78384,3342,07/05/2018 11:40,16/05/2018 11:00
 -84.04816,09.78416,3335,07/05/2018 12:00,16/05/2018 10:40
 -84.05203,09.78083,3195,07/05/2018 12:30,16/05/2018 10:30
 -84.05830,09.77612,3191,07/05/2018 12:40,16/05/2018 10:20
 -84.43330,10.32722,3173,15/05/2018 11:30,22/05/2018 12:30
 -84.42975,10.32979,3194,15/05/2018 12:00,22/05/2018 12:50
 -84.42622,10.33957,3336,15/05/2018 12:40,22/05/2018 13:30
 -84.42715,10.34528,3171,15/05/2018 12:50,22/05/2018 13:40
 -84.43108,10.34084,3176,15/05/2018 13:10,22/05/2018 14:00
 -84.47194,10.35994,3185,15/05/2018 14:40,22/05/2018 16:40
 -84.47467,10.36348,3167,15/05/2018 15:00,22/05/2018 16:50
 -84.47629,10.36798,3332,15/05/2018 15:20,22/05/2018 17:00
 -84.47386,10.37396,3161,15/05/2018 15:40,22/05/2018 17:10
 -84.47734,10.38506,3165,15/05/2018 16:10,22/05/2018 17:20
 -84.47235,10.40265,3182,16/05/2018 09:50,23/05/2018 10:20
 -84.47262,10.40884,3163,16/05/2018 10:10,23/05/2018 10:30
 -84.46776,10.41844,3189,16/05/2018 10:40,23/05/2018 10:40
 -83.47324,08.85871,3172,14/05/2018 13:50,22/05/2018 09:20
 -83.47315,08.85997,3170,14/05/2018 14:10,22/05/2018 09:30
 -83.47084,08.86348,3337,14/05/2018 14:50,22/05/2018 09:40
 -83.47064,08.86799,3166,14/05/2018 15:10,22/05/2018 09:50
 -83.47027,08.87016,3184,14/05/2018 15:40,22/05/2018 10:00
 -83.47131,08.87441,3180,14/05/2018 16:10,22/05/2018 10:20
 -83.45307,08.96168,3341,15/05/2018 08:30,22/05/2018 11:00
 -83.44997,08.96171,3162,15/05/2018 08:50,22/05/2018 11:20
 -83.45152,08.96021,3343,15/05/2018 09:20,22/05/2018 09:30
 -83.45318,08.95967,3340,15/05/2018 09:40,22/05/2018 11:50
 -83.45625,08.95969,3334,15/05/2018 10:20,22/05/2018 12:00
 -83.45726,08.96066,3338,15/05/2018 10:40,22/05/2018 12:10
 -83.32094,08.99971,3329,15/05/2018 11:40,22/05/2018 14:30
 -83.32368,09.00200,3333,15/05/2018 12:10,22/05/2018 14:40
 -83.32372,09.00419,3179,15/05/2018 12:50,22/05/2018 14:50
 -84.33955,10.37368,3169,21/05/2018 09:40,29/05/2018 16:10
 -84.34155,10.37134,3181,21/05/2018 10:00,29/05/2018 16:20
 -84.34103,10.36663,3164,21/05/2018 10:20,29/05/2018 16:30
 -84.34595,10.36224,3174,21/05/2018 10:40,29/05/2018 16:50
 -84.34628,10.37273,3339,21/05/2018 10:50,30/05/2018 10:20
 -84.43314,10.32275,3168,21/05/2018 11:40,30/05/2018 15:10
 -84.43818,10.32293,3186,21/05/2018 12:00,30/05/2018 15:30
 -84.43402,10.33379,3187,21/05/2018 12:20,30/05/2018 14:20
 -84.43517,10.33800,3331,21/05/2018 12:40,30/05/2018 14:10
 -84.42777,10.34253,3330,21/05/2018 13:10,30/05/2018 13:40
 -84.42735,10.34659,3183,21/05/2018 13:30,30/05/2018 13:20
 -84.42959,10.32340,3194,22/05/2018 15:00,30/05/2018 15:00
 -84.42974,10.32583,3171,22/05/2018 15:30,30/05/2018 14:50
 -84.43076,10.33087,3336,22/05/2018 15:50,30/05/2018 14:30
 -84.43164,10.33867,3176,22/05/2018 16:20,30/05/2018 13:50
 -84.43394,10.34848,3173,22/05/2018 16:50,30/05/2018 13:00
 -83.58107,09.29050,3177,21/05/2018 11:30,28/05/2018 14:40
 -83.58140,09.29978,3192,21/05/2018 11:50,28/05/2018 15:00
 -83.57612,09.30225,3193,21/05/2018 12:10,28/05/2018 15:10
 -83.56922,09.29703,3188,21/05/2018 12:40,28/05/2018 15:10
 -83.57922,09.31830,3195,21/05/2018 13:10,28/05/2018 15:30
 -83.57019,09.33204,3190,21/05/2018 13:30,28/05/2018 15:30
 -83.65778,09.42284,3191,21/05/2018 15:30,28/05/2018 16:00
 -83.64780,09.42843,3342,21/05/2018 16:10,28/05/2018 16:40
 -83.63567,09.43373,3178,21/05/2018 16:30,28/05/2018 16:50
 -83.60851,09.45192,3335,21/05/2018 17:20,28/05/2018 17:50
 -83.69120,09.37910,3179,23/05/2018 08:10,30/05/2018 08:50
 -83.65519,09.43470,3329,23/05/2018 08:40,30/05/2018 09:10
 -83.66068,09.41649,3333,23/05/2018 09:00,30/05/2018 09:20
 -84.00488,10.45336,3180,29/05/2018 09:00,05/06/2018 11:10
 -84.00491,10.45587,3170,29/05/2018 09:20,05/06/2018 11:20
 -84.00613,10.45692,3185,29/05/2018 09:40,05/06/2018 11:40
 -84.02332,10.45358,3166,29/05/2018 10:10,05/06/2018 13:10
 -84.02641,10.45312,3162,29/05/2018 10:40,05/06/2018 13:20
 -84.27702,10.44485,3182,29/05/2018 11:30,05/06/2018 14:10
 -84.27247,10.45100,3161,29/05/2018 12:10,05/06/2018 14:20
 -84.27378,10.45778,3163,29/05/2018 13:20,05/06/2018 14:30
 -84.26256,10.46475,3172,29/05/2018 14:00,05/06/2018 14:40
 -84.26273,10.45537,3338,29/05/2018 14:20,05/06/2018 14:50
 -84.27649,10.45900,3165,29/05/2018 15:20,05/06/2018 15:20
 -84.28739,10.45971,3337,29/05/2018 15:50,05/06/2018 15:50
 -84.33175,10.37401,3181,30/05/2018 08:30,06/06/2018 09:50
 -84.32826,10.37388,3164,30/05/2018 09:00,06/06/2018 09:55
 -84.32108,10.37458,3174,30/05/2018 09:40,06/06/2018 10:00
 -84.27699,10.44903,3169,30/05/2018 10:20,06/06/2018 10:20
 -84.01994,09.66292,3343,28/05/2018 10:00,04/06/2018 10:50
 -84.01907,09.65918,3341,28/05/2018 10:20,04/06/2018 12:40
 -84.01794,09.65862,3332,28/05/2018 10:30,04/06/2018 12:50
 -84.01614,09.65848,3184,28/05/2018 10:50,04/06/2018 13:00
 -84.01167,09.65771,3167,28/05/2018 11:20,04/06/2018 13:10
 -84.00737,09.65543,3340,28/05/2018 11:40,04/06/2018 13:20
 -84.00208,09.65491,3334,28/05/2018 12:10,04/06/2018 13:30
 -84.00407,09.65463,3189,28/05/2018 11:50,04/06/2018 13:40
 -83.70230,09.37319,3188,29/05/2018 09:10,05/06/2018 09:10
 -83.69849,09.37178,3178,29/05/2018 09:40,05/06/2018 09:40
 -83.69141,09.37825,3192,29/05/2018 10:00,05/06/2018 10:10
 -83.67899,09.39545,3190,29/05/2018 10:30,05/06/2018 10:30
 -83.67132,09.40261,3193,29/05/2018 10:40,05/06/2018 10:50
 -83.66019,09.41744,3335,29/05/2018 11:00,05/06/2018 11:10
 -83.63692,09.43352,3195,29/05/2018 11:30,05/06/2018 11:40
 -83.79198,10.21296,3176,04/06/2018 10:50,11/06/2018 14:30
 -83.79474,10.21256,3171,04/06/2018 11:10,11/06/2018 14:50
 -83.95198,10.33493,3168,04/06/2018 12:20,11/06/2018 15:40
 -83.95823,10.34066,3342,04/06/2018 12:40,11/06/2018 16:00
 -83.96799,10.33926,3175,04/06/2018 13:00,11/06/2018 16:10
 -83.95835,10.34926,3336,04/06/2018 13:20,12/06/2018 11:20
 -83.95431,10.35377,3183,04/06/2018 13:40,12/06/2018 11:40
 -83.93732,10.35076,3173,04/06/2018 14:10,12/06/2018 11:50
 -83.92120,10.34765,3194,04/06/2018 14:20,12/06/2018 12:10
 -83.91510,10.33100,3186,04/06/2018 14:50,12/06/2018 12:20
 -84.00789,10.45639,3180,05/06/2018 12:40,12/06/2018 13:00
 -84.00911,10.45381,3185,05/06/2018 13:10,12/06/2018 13:10
 -84.01185,10.45224,3170,05/06/2018 13:30,12/06/2018 13:50
 -84.00044,09.65503,3187,04/06/2018 09:20,12/06/2018 15:55
 -84.01891,09.66058,3329,04/06/2018 09:40,12/06/2018 15:40
 -84.02163,09.66118,3179,04/06/2018 10:20,12/06/2018 15:40
 -84.02134,09.65804,3177,04/06/2018 10:50,12/06/2018 15:30
 -84.02103,09.65653,3343,04/06/2018 11:30,12/06/2018 15:25
 -84.02187,09.65299,3339,04/06/2018 11:50,12/06/2018 15:20
 -84.02715,09.65138,3333,04/06/2018 12:10,12/06/2018 15:10
 -84.03000,09.65017,3331,04/06/2018 12:30,12/06/2018 15:00
 -84.26218,09.86061,3189,06/06/2018 09:40,13/06/2018 13:50
 -84.26141,09.86181,3195,06/06/2018 10:00,13/06/2018 14:05
 -84.26078,09.86220,3340,06/06/2018 10:20,13/06/2018 14:10
 -84.26470,09.85982,3192,06/06/2018 10:50,13/06/2018 14:20
 -84.26317,09.86026,3335,06/06/2018 11:20,13/06/2018 14:30
 -84.26205,09.86171,3193,06/06/2018 11:40,13/06/2018 14:35
 -84.26006,09.86528,3334,06/06/2018 12:20,13/06/2018 14:40
 -84.26806,09.86512,3332,06/06/2018 12:40,13/06/2018 14:50
 -84.25927,09.74475,3190,07/06/2018 10:40,14/06/2018 10:50
 -84.25930,09.74308,3167,07/06/2018 11:10,14/06/2018 11:10
 -84.26255,09.73963,3184,07/06/2018 11:30,14/06/2018 11:30
 -83.73204,10.36254,3164,11/06/2018 10:10,18/06/2018 13:00
 -83.73053,10.36541,3169,11/06/2018 10:40,18/06/2018 13:10
 -83.73576,10.37138,3181,11/06/2018 11:00,18/06/2018 13:20
 -83.73983,10.37032,3174,11/06/2018 11:20,18/06/2018 11:40
 -83.74393,10.37318,3188,11/06/2018 11:40,18/06/2018 13:50
 -83.74866,10.37583,3163,11/06/2018 12:00,18/06/2018 13:55
 -83.74985,10.36880,3330,11/06/2018 12:20,18/06/2018 14:00
 -83.74762,10.36610,3178,11/06/2018 12:50,18/06/2018 14:10
 -83.79502,10.21609,3341,11/06/2018 15:30,18/06/2018 17:10
 -83.79488,10.22423,3175,12/06/2018 09:10,19/06/2018 14:30
 -83.78833,10.22438,3171,12/06/2018 09:40,19/06/2018 15:20
 -83.78386,10.22922,3168,12/06/2018 10:10,19/06/2018 15:00
 -83.78514,10.23712,3176,12/06/2018 10:30,19/06/2018 14:50
 -83.78855,10.24157,3342,12/06/2018 11:10,19/06/2018 14:40
 -84.59904,09.89916,3166,12/06/2018 09:30,19/06/2018 11:30
 -84.60844,09.89399,3337,12/06/2018 10:00,19/06/2018 11:50
 -84.59979,09.90269,3338,12/06/2018 10:20,19/06/2018 12:20
 -84.60718,09.90360,3182,12/06/2018 10:50,19/06/2018 12:40
 -84.31690,09.84841,3161,12/06/2018 12:30,20/06/2018 09:00
 -84.31393,09.84865,3162,12/06/2018 12:50,20/06/2018 09:10
 -84.30998,09.84951,3165,12/06/2018 13:00,20/06/2018 09:20
 -84.29607,09.85297,3172,12/06/2018 13:30,20/06/2018 09:40
 -84.33966,09.87692,3177,13/06/2018 10:30,20/06/2018 10:30
 -84.32053,09.84150,3339,13/06/2018 11:20,20/06/2018 11:20
 -84.32945,09.82514,3329,13/06/2018 11:50,20/06/2018 11:50
 -84.35681,09.81264,3343,13/06/2018 12:10,20/06/2018 13:20
 -84.32689,09.81045,3187,13/06/2016 12:40,20/06/2018 13:30
 -84.31674,09.83594,3179,13/06/2018 13:10,20/06/2018 13:50
 -84.31354,09.84231,3331,13/06/2018 13:30,20/06/2018 14:00
 -84.30955,09.84664,3333,13/06/2018 14:00,20/06/2018 14:10
 -84.42045,09.99144,3189,18/06/2018 09:40,28/06/2018 09:20
 -84.42314,09.99199,3167,18/06/2018 10:00,28/06/2018 09:25
 -84.42507,09.99273,3184,18/06/2018 10:20,28/06/2018 09:30
 -84.42587,09.99561,3170,18/06/2018 10:40,28/06/2018 09:40
 -84.42920,09.99778,3195,18/06/2018 11:00,28/06/2018 09:50
 -84.42999,09.99977,3193,18/06/2018 11:10,28/06/2018 10:00
 -84.18356,10.00594,3185,18/06/2018 12:40,26/06/2018 09:50
 -84.71477,10.00954,3334,18/06/2018 13:10,26/06/2018 09:40
 -84.18477,10.00266,3190,18/06/2018 13:50,26/06/2018 10:10
 -84.52256,09.91399,3332,19/06/2018 10:10,27/06/2018 10:20
 -84.52352,09.91368,3340,19/06/2018 10:40,27/06/2018 10:30
 -84.52206,09.91258,3335,19/06/2018 11:20,27/06/2018 10:10
 -84.52445,09.91348,3338,19/06/2018 13:20,27/06/2018 10:40
 -84.52459,09.91234,3337,19/06/2018 13:40,27/06/2018 10:50
 -84.52438,09.90997,3166,19/06/2018 14:00,27/06/2018 11:00
 -83.74967,10.27554,3173,18/06/2018 11:20,25/06/2018 13:10
 -83.74874,10.28234,3183,18/06/2018 11:40,25/06/2018 13:30
 -83.74376,10.28549,3180,18/06/2018 11:50,25/06/2018 13:50
 -83.72935,10.28353,3186,18/06/2018 12:10,25/06/2018 14:00
 -83.72229,10.28005,3192,18/06/2018 12:40,25/06/2018 14:10
 -83.72965,10.30670,3194,18/06/2018 13:10,25/06/2018 14:40
 -83.78394,10.28005,3164,19/06/2018 11:00,26/06/2018 11:20
 -83.78374,10.28232,3341,19/06/2018 11:20,26/06/2018 11:50
 -83.77694,10.27947,3169,19/06/2018 11:40,26/06/2018 12:20
 -83.77792,10.27211,3181,19/06/2018 12:10,26/06/2018 12:40
 -83.78787,10.27858,3163,19/06/2018 12:20,26/06/2018 13:30
 -83.79383,10.28135,3188,19/06/2018 12:40,26/06/2018 13:40
 -83.65677,10.30688,3174,19/06/2018 13:20,26/06/2018 16:10
 -83.63531,10.30711,3330,19/06/2018 13:50,26/06/2018 16:00
 -83.62934,10.30489,3178,19/06/2018 14:00,26/06/2018 15:50
 -83.81522,10.24546,3168,25/06/2018 09:20,02/07/2018 13:50
 -83.80109,10.24357,3175,25/06/2018 10:10,02/07/2018 14:00
 -83.79754,10.24473,3171,25/06/2018 10:40,02/07/2018 14:10
 -83.79574,10.24990,3342,25/06/2018 11:00,02/07/2018 14:10
 -83.79565,10.25989,3329,25/06/2018 11:40,02/07/2018 14:20
 -83.80421,10.25350,3333,25/06/2018 12:30,02/07/2018 14:30
 -83.78797,10.28246,3173,25/06/2018 15:50,02/07/2018 15:50
 -83.78474,10.28860,3183,25/06/2018 16:20,02/07/2018 16:20
 -83.50965,10.09885,3180,26/06/2018 09:10,03/07/2018 11:50
 -83.51387,10.09685,3194,26/06/2018 09:40,03/07/2018 12:00
 -83.51204,10.09457,3186,26/06/2018 10:10,03/07/2018 12:10
 -83.50927,10.09466,3192,26/06/2018 10:30,03/07/2018 12:10
 -83.62531,10.30589,3169,26/06/2018 15:00,03/07/2018 16:00
 -83.62128,10.31595,3164,26/06/2018 15:20,03/07/2018 16:10
 -83.59882,10.33008,3341,26/06/2018 15:50,03/07/2018 16:10
 -84.20782,10.01858,3339,25/06/2018 09:20,02/07/2018 13:20
 -84.20312,10.01988,3343,25/06/2018 09:40,02/07/2018 13:00
 -84.20027,10.01837,3177,25/06/2018 10:00,02/07/2018 12:50
 -84.20600,10.00716,3331,25/06/2018 11:10,02/07/2018 12:40
 -84.20130,10.01179,3187,25/06/2018 11:30,02/07/2018 12:30
 -84.19566,10.01661,3176,25/06/2018 11:40,02/07/2018 12:20
 -84.19180,10.02263,3165,25/06/2018 12:10,03/07/2018 12:10
 -84.18740,10.02112,3179,25/06/2018 12:40,03/07/2018 12:00
 -84.19075,10.00339,3334,26/06/2018 11:10,03/07/2018 13:20
 -84.19056,10.00609,3190,26/06/2018 11:30,03/07/2018 13:30
 -84.19503,10.00428,3185,26/06/2018 11:50,03/07/2018 13:40
 -84.21905,10.01233,3172,26/06/2018 12:10,03/07/2018 13:10
 -84.22079,10.00966,3162,26/06/2018 12:50,04/07/2018 10:20
 -84.21992,10.00694,3161,26/06/2018 13:20,04/07/2018 10:40
 -84.21996,10.00212,3182,26/06/2018 13:30,04/07/2018 11:00
 -84.21930,10.01822,3188,02/07/2018 08:50,09/07/2018 14:40
 -84.22746,10.01426,3191,02/07/2018 09:20,09/07/2018 15:20
 -84.22115,10.00409,3193,02/07/2018 10:10,09/07/2018 15:10
 -84.22399,10.00409,3181,02/07/2018 10:30,09/07/2018 14:50
 -84.22241,09.99609,3178,02/07/2018 11:10,09/07/2018 15:30
 -84.23622,09.99166,3174,02/07/2018 11:50,09/07/2018 15:40
 -84.20999,10.02057,3176,03/07/2018 09:10,11/07/2018 10:40
 -84.21671,10.02536,3187,03/07/2018 09:30,11/07/2018 10:50
 -84.22639,10.01931,3339,03/07/2018 10:20,11/07/2018 11:00
 -84.24690,10.01607,3331,03/07/2018 11:00,11/07/2018 11:10
 -84.23961,10.01027,3343,03/07/2018 11:20,11/07/2018 11:20
 -84.24380,10.00728,3177,03/07/2018 11:50,11/07/2018 11:30
 -84.24574,10.03392,3179,04/07/2018 10:00,11/07/2018 11:40
 -84.25545,10.02589,3334,04/07/2018 10:20,11/07/2018 12:00
 -83.54121,10.12419,3337,02/07/2018 09:10,09/07/2018 13:40
 -83.54267,10.12755,3340,02/07/2018 09:20,09/07/2018 13:50
 -83.53271,10.13746,3170,02/07/2018 09:40,09/07/2018 14:00
 -83.52287,10.15309,3338,02/07/2018 10:00,09/07/2018 14:10
 -83.51289,10.15554,3195,02/07/2018 10:20,09/07/2018 14:20
 -83.51938,10.14656,3166,02/07/2018 11:00,09/07/2018 14:30
 -83.50621,10.10276,3335,02/07/2018 11:30,09/07/2018 15:00
 -83.50783,10.10597,3189,02/07/2018 11:50,09/07/2018 15:10
 -83.50906,10.11371,3163,02/07/2018 12:30,09/07/2018 15:30
 -83.51554,10.11861,3332,02/07/2018 12:50,09/07/2018 15:40
 -83.50409,10.09731,3333,03/07/2018 09:50,11/07/2018 09:50
 -83.50642,10.09819,3171,03/07/2018 10:10,11/07/2018 10:00
 -83.51010,10.09835,3168,03/07/2018 10:30,11/07/2018 10:10
 -83.51048,10.10271,3342,03/07/2018 11:00,11/07/2018 10:20
 -83.49986,10.10284,3183,03/07/2018 11:30,11/07/2018 10:30
 -83.50725,10.09502,3173,03/07/2018 12:00,11/07/2018 10:40
 -83.57414,10.09587,3180,09/07/2018 11:50,17/07/2018 17:10
 -83.57454,10.09684,3175,09/07/2018 12:10,17/07/2018 17:20
 -83.57341,10.09773,3164,09/07/2018 12:30,17/07/2018 17:25
 -83.57269,10.09845,3192,09/07/2018 12:50,17/07/2018 17:28
 -83.57297,10.10657,3182,09/07/2018 13:10,17/07/2018 17:30
 -83.57126,10.10811,3169,09/07/2018 13:30,17/07/2018 17:40
 -83.57895,09.84029,3170,10/07/2018 10:20,17/07/2018 13:10
 -83.58161,09.83951,3189,10/07/2018 10:50,17/07/2018 14:10
 -83.58448,09.83984,3195,10/07/2018 11:10,17/07/2018 13:50
 -83.58048,09.83900,3337,10/07/2018 11:40,17/07/2018 13:30
 -83.58224,09.83792,3340,10/07/2018 12:00,17/07/2018 13:40
 -83.58346,09.83825,3335,10/07/2018 12:20,17/07/2018 13:45
 -83.68646,09.90579,3338,10/07/2018 13:40,17/07/2018 14:30
 -83.68768,09.90946,3332,10/07/2018 14:10,17/07/2018 14:40
 -83.68839,09.90071,3166,10/07/2018 14:50,17/07/2018 13:00
 -84.24421,10.07746,3161,09/07/2018 11:00,16/07/2018 12:40
 -84.24527,10.08541,3330,09/07/2018 11:10,16/07/2018 12:50
 -84.24371,10.10087,3167,09/07/2018 11:30,16/07/2018 13:00
 -84.25030,10.07670,3184,09/07/2018 12:10,16/07/2018 13:10
 -84.25481,10.07168,3190,09/07/2018 12:30,16/07/2018 13:20
 -84.24771,10.06356,3186,09/07/2018 13:00,16/07/2018 13:30
 -84.24279,10.03255,3185,09/07/2018 13:50,17/07/2018 12:00
 -84.24071,10.03742,3165,09/07/2018 14:00,17/07/2018 12:20
 -84.23137,10.04389,3172,09/07/2018 14:20,17/07/2018 12:40
 -84.22646,10.04215,3341,09/07/2018 14:50,17/07/2018 12:50
 -84.21706,10.34415,3188,10/07/2018 10:10,18/07/2018 13:00
 -84.21907,10.34017,3162,10/07/2018 10:20,18/07/2018 13:10
 -84.21867,10.33740,3329,10/07/2018 10:40,18/07/2018 13:20
 -84.21257,10.34740,3194,10/07/2018 11:10,18/07/2018 13:30
 -84.04371,09.93684,3163,16/07/2018 10:00,23/07/2018 12:40
 -84.11820,10.00601,3176,16/07/2018 10:40,23/07/2018 12:50
 -84.12352,10.00243,3174,16/07/2018 11:10,23/07/2018 13:00
 -84.12465,09.99388,3334,16/07/2018 11:50,24/07/2018 09:40
 -84.11922,09.99184,3342,16/07/2018 12:30,23/07/2018 09:50
 -84.11655,09.99332,3187,16/07/2018 12:50,24/07/2018 10:10
 -84.11388,09.99329,3193,16/07/2018 13:20,24/07/2018 10:30
 -84.11197,10.00512,3178,16/07/2018 13:40,24/07/2018 10:50
 -84.11211,09.99147,3181,16/07/2018 14:10,24/07/2018 11:10
 -83.83956,09.78732,3338,18/07/2018 10:20,26/07/2018 09:20
 -83.84438,09.78350,3180,18/07/2018 10:40,26/07/2018 09:40
 -83.85168,09.78953,3169,18/07/2018 10:50,26/07/2018 10:00
 -83.85181,09.79221,3332,18/07/2018 11:20,26/07/2018 10:20
 -83.85583,09.79690,3192,18/07/2018 11:50,26/07/2018 10:40
 -83.85432,09.80111,3175,18/07/2018 12:10,26/07/2018 10:50
 -84.48717,10.08600,3177,16/07/2018 09:50,23/07/2018 14:40
 -84.49049,10.08351,3333,16/07/2018 10:10,23/07/2018 14:50
 -84.49168,10.07785,3183,16/07/2018 10:30,23/07/2018 14:55
 -84.49576,10.07508,3171,16/07/2018 10:50,23/07/2018 15:00
 -84.49992,10.07647,3179,16/07/2018 11:20,23/07/2018 15:05
 -84.50173,10.07649,3339,16/07/2018 11:40,23/07/2018 15:08
 -84.46830,10.09125,3343,17/07/2018 09:40,26/07/2018 09:05
 -84.47143,10.09223,3186,17/07/2018 10:00,26/07/2018 09:00
 -84.47655,10.09537,3167,17/07/2018 10:40,26/07/2018 08:55
 -84.47699,10.09219,3331,17/07/2018 11:00,26/07/2018 08:50
 -84.47725,10.09014,3190,17/07/2018 11:20,26/07/2018 08:45
 -84.47771,10.08657,3330,17/07/2018 12:00,26/07/2018 08:40
 -84.42391,10.05515,3165,18/07/2018 10:20,26/07/2018 09:30
 -84.42609,10.05511,3191,18/07/2018 10:40,26/07/2018 09:20
