Time,End,lat,lon,Phase C-A Min Volts
29-07-2018 06:00:00,29-07-2018 06:00:00,09.99043, -84.11661,122.1
29-07-2018 06:00:00,29-07-2018 06:00:00,09.98989, -84.11375,118.88
29-07-2018 06:00:00,29-07-2018 06:00:00,10.01605, -84.09833,119.08
29-07-2018 06:00:00,29-07-2018 06:00:00,10.01610, -84.09962,117.94
29-07-2018 06:00:00,29-07-2018 06:00:00,10.01532, -84.10065,118.9
29-07-2018 06:00:00,29-07-2018 06:00:00,10.05778, -84.41879,119.2
29-07-2018 06:00:00,29-07-2018 06:00:00,10.05603, -84.42005,119.24
29-07-2018 06:00:00,29-07-2018 06:00:00,10.05621, -84.42350,118.52
29-07-2018 06:00:00,29-07-2018 06:00:00,10.06185, -84.42496,118.52
29-07-2018 06:00:00,29-07-2018 06:00:00,10.05587, -84.43467,118.72
29-07-2018 06:00:00,29-07-2018 06:00:00,10.05345, -84.43675,119.52
29-07-2018 06:00:00,29-07-2018 06:00:00,10.05451, -84.43094,117.92
29-07-2018 06:00:00,29-07-2018 06:00:00,10.05195, -84.43060,122.66
29-07-2018 06:00:00,29-07-2018 06:00:00,10.05282, -84.43041,117.48
29-07-2018 07:00:00,29-07-2018 07:00:00,09.99718, -84.12437,117.7
29-07-2018 07:00:00,29-07-2018 07:00:00,09.99542, -84.12355,118.6
29-07-2018 07:00:00,29-07-2018 07:00:00,09.99300, -84.11787,121.54
29-07-2018 07:00:00,29-07-2018 07:00:00,09.99329, -84.11588,117.8
29-07-2018 07:00:00,29-07-2018 07:00:00,09.99236, -84.12568,118.2
29-07-2018 07:00:00,29-07-2018 07:00:00,09.99043, -84.11661,121.18
29-07-2018 07:00:00,29-07-2018 07:00:00,09.98989, -84.11375,117.86
29-07-2018 07:00:00,29-07-2018 07:00:00,10.01605, -84.09833,118.82
29-07-2018 07:00:00,29-07-2018 07:00:00,10.01610, -84.09962,116.16
29-07-2018 07:00:00,29-07-2018 07:00:00,10.01532, -84.10065,117.62
29-07-2018 07:00:00,29-07-2018 07:00:00,10.05778, -84.41879,118.6
29-07-2018 07:00:00,29-07-2018 07:00:00,10.05603, -84.42005,118.18
29-07-2018 07:00:00,29-07-2018 07:00:00,10.05621, -84.42350,115.94
29-07-2018 07:00:00,29-07-2018 07:00:00,10.06185, -84.42496,116.86
29-07-2018 07:00:00,29-07-2018 07:00:00,10.05587, -84.43467,117.96
29-07-2018 07:00:00,29-07-2018 07:00:00,10.05345, -84.43675,118.76
29-07-2018 07:00:00,29-07-2018 07:00:00,10.05451, -84.43094,116.44
29-07-2018 07:00:00,29-07-2018 07:00:00,10.05195, -84.43060,121.62
29-07-2018 07:00:00,29-07-2018 07:00:00,10.05282, -84.43041,117.58
29-07-2018 08:00:00,29-07-2018 08:00:00,09.99718, -84.12437,115.84
29-07-2018 08:00:00,29-07-2018 08:00:00,09.99542, -84.12355,117.94
29-07-2018 08:00:00,29-07-2018 08:00:00,09.99300, -84.11787,121.8
29-07-2018 08:00:00,29-07-2018 08:00:00,09.99329, -84.11588,117.1
29-07-2018 08:00:00,29-07-2018 08:00:00,09.99236, -84.12568,117.3
29-07-2018 08:00:00,29-07-2018 08:00:00,09.99043, -84.11661,120.78
29-07-2018 08:00:00,29-07-2018 08:00:00,09.98989, -84.11375,116.4
29-07-2018 08:00:00,29-07-2018 08:00:00,10.01605, -84.09833,118.4
29-07-2018 08:00:00,29-07-2018 08:00:00,10.01610, -84.09962,115.84
29-07-2018 08:00:00,29-07-2018 08:00:00,10.01532, -84.10065,116.28
29-07-2018 08:00:00,29-07-2018 08:00:00,10.05778, -84.41879,116.14
29-07-2018 08:00:00,29-07-2018 08:00:00,10.05603, -84.42005,118.62
29-07-2018 08:00:00,29-07-2018 08:00:00,10.05621, -84.42350,118.74
29-07-2018 08:00:00,29-07-2018 08:00:00,10.06185, -84.42496,116.64
29-07-2018 08:00:00,29-07-2018 08:00:00,10.05587, -84.43467,119.98
29-07-2018 08:00:00,29-07-2018 08:00:00,10.05345, -84.43675,119.36
29-07-2018 08:00:00,29-07-2018 08:00:00,10.05451, -84.43094,118.7
29-07-2018 08:00:00,29-07-2018 08:00:00,10.05195, -84.43060,119.14
29-07-2018 08:00:00,29-07-2018 08:00:00,10.05282, -84.43041,119.08
29-07-2018 09:00:00,29-07-2018 09:00:00,09.99718, -84.12437,116.22
29-07-2018 09:00:00,29-07-2018 09:00:00,09.99542, -84.12355,117.44
29-07-2018 09:00:00,29-07-2018 09:00:00,09.99300, -84.11787,120.98
29-07-2018 09:00:00,29-07-2018 09:00:00,09.99329, -84.11588,114.7
29-07-2018 09:00:00,29-07-2018 09:00:00,09.99236, -84.12568,117.22
29-07-2018 09:00:00,29-07-2018 09:00:00,09.99043, -84.11661,119.42
29-07-2018 09:00:00,29-07-2018 09:00:00,09.98989, -84.11375,116.58
29-07-2018 09:00:00,29-07-2018 09:00:00,10.01605, -84.09833,117.82
29-07-2018 09:00:00,29-07-2018 09:00:00,10.01610, -84.09962,115.66
29-07-2018 09:00:00,29-07-2018 09:00:00,10.01532, -84.10065,115.12
29-07-2018 09:00:00,29-07-2018 09:00:00,10.05778, -84.41879,117.34
29-07-2018 09:00:00,29-07-2018 09:00:00,10.05603, -84.42005,117.94
29-07-2018 09:00:00,29-07-2018 09:00:00,10.05621, -84.42350,115.54
29-07-2018 09:00:00,29-07-2018 09:00:00,10.06185, -84.42496,115.54
29-07-2018 09:00:00,29-07-2018 09:00:00,10.05587, -84.43467,119.3
29-07-2018 09:00:00,29-07-2018 09:00:00,10.05345, -84.43675,118.74
29-07-2018 09:00:00,29-07-2018 09:00:00,10.05451, -84.43094,117.14
29-07-2018 09:00:00,29-07-2018 09:00:00,10.05195, -84.43060,119.4
29-07-2018 09:00:00,29-07-2018 09:00:00,10.05282, -84.43041,115.14
29-07-2018 10:00:00,29-07-2018 10:00:00,09.99718, -84.12437,115.68
29-07-2018 10:00:00,29-07-2018 10:00:00,09.99542, -84.12355,116.8
29-07-2018 10:00:00,29-07-2018 10:00:00,09.99300, -84.11787,119.82
29-07-2018 10:00:00,29-07-2018 10:00:00,09.99329, -84.11588,117.1
29-07-2018 10:00:00,29-07-2018 10:00:00,09.99236, -84.12568,115.18
29-07-2018 10:00:00,29-07-2018 10:00:00,09.99043, -84.11661,119.62
29-07-2018 10:00:00,29-07-2018 10:00:00,09.98989, -84.11375,115.28
29-07-2018 10:00:00,29-07-2018 10:00:00,10.01605, -84.09833,117.24
29-07-2018 10:00:00,29-07-2018 10:00:00,10.01610, -84.09962,114
29-07-2018 10:00:00,29-07-2018 10:00:00,10.01532, -84.10065,114.48
29-07-2018 10:00:00,29-07-2018 10:00:00,10.05778, -84.41879,114.56
29-07-2018 10:00:00,29-07-2018 10:00:00,10.05603, -84.42005,118.88
29-07-2018 10:00:00,29-07-2018 10:00:00,10.05621, -84.42350,114.52
29-07-2018 10:00:00,29-07-2018 10:00:00,10.06185, -84.42496,116.12
29-07-2018 10:00:00,29-07-2018 10:00:00,10.05587, -84.43467,118.86
29-07-2018 10:00:00,29-07-2018 10:00:00,10.05345, -84.43675,118.98
29-07-2018 10:00:00,29-07-2018 10:00:00,10.05451, -84.43094,116.38
29-07-2018 10:00:00,29-07-2018 10:00:00,10.05195, -84.43060,118.34
29-07-2018 10:00:00,29-07-2018 10:00:00,10.05282, -84.43041,116.14
29-07-2018 11:00:00,29-07-2018 11:00:00,09.99718, -84.12437,115.92
29-07-2018 11:00:00,29-07-2018 11:00:00,09.99542, -84.12355,117.42
29-07-2018 11:00:00,29-07-2018 11:00:00,09.99300, -84.11787,120.78
29-07-2018 11:00:00,29-07-2018 11:00:00,09.99329, -84.11588,115.92
29-07-2018 11:00:00,29-07-2018 11:00:00,09.99236, -84.12568,115.98
29-07-2018 11:00:00,29-07-2018 11:00:00,09.99043, -84.11661,120.48
29-07-2018 11:00:00,29-07-2018 11:00:00,09.98989, -84.11375,115.56
29-07-2018 11:00:00,29-07-2018 11:00:00,10.01605, -84.09833,117.48
29-07-2018 11:00:00,29-07-2018 11:00:00,10.01610, -84.09962,115.84
29-07-2018 11:00:00,29-07-2018 11:00:00,10.01532, -84.10065,115.2
29-07-2018 11:00:00,29-07-2018 11:00:00,10.05778, -84.41879,115.88
29-07-2018 11:00:00,29-07-2018 11:00:00,10.05603, -84.42005,118.94
29-07-2018 11:00:00,29-07-2018 11:00:00,10.05621, -84.42350,117.48
29-07-2018 11:00:00,29-07-2018 11:00:00,10.06185, -84.42496,115.4
29-07-2018 11:00:00,29-07-2018 11:00:00,10.05587, -84.43467,118.16
29-07-2018 11:00:00,29-07-2018 11:00:00,10.05345, -84.43675,119.08
29-07-2018 11:00:00,29-07-2018 11:00:00,10.05451, -84.43094,118.26
29-07-2018 11:00:00,29-07-2018 11:00:00,10.05195, -84.43060,118.68
29-07-2018 11:00:00,29-07-2018 11:00:00,10.05282, -84.43041,115.86
29-07-2018 12:00:00,29-07-2018 12:00:00,09.99718, -84.12437,114.78
29-07-2018 12:00:00,29-07-2018 12:00:00,09.99542, -84.12355,115.74
29-07-2018 12:00:00,29-07-2018 12:00:00,09.99300, -84.11787,120.84
29-07-2018 12:00:00,29-07-2018 12:00:00,09.99329, -84.11588,116.62
29-07-2018 12:00:00,29-07-2018 12:00:00,09.99236, -84.12568,117.1
29-07-2018 12:00:00,29-07-2018 12:00:00,09.99043, -84.11661,119.96
29-07-2018 12:00:00,29-07-2018 12:00:00,09.98989, -84.11375,116.88
29-07-2018 12:00:00,29-07-2018 12:00:00,10.01605, -84.09833,117.7
29-07-2018 12:00:00,29-07-2018 12:00:00,10.01610, -84.09962,114.6
29-07-2018 12:00:00,29-07-2018 12:00:00,10.01532, -84.10065,114.6
29-07-2018 12:00:00,29-07-2018 12:00:00,10.05778, -84.41879,115.38
29-07-2018 12:00:00,29-07-2018 12:00:00,10.05603, -84.42005,117.96
29-07-2018 12:00:00,29-07-2018 12:00:00,10.05621, -84.42350,117.98
29-07-2018 12:00:00,29-07-2018 12:00:00,10.06185, -84.42496,115.22
29-07-2018 12:00:00,29-07-2018 12:00:00,10.05587, -84.43467,117.98
29-07-2018 12:00:00,29-07-2018 12:00:00,10.05345, -84.43675,118.66
29-07-2018 12:00:00,29-07-2018 12:00:00,10.05451, -84.43094,118.84
29-07-2018 12:00:00,29-07-2018 12:00:00,10.05195, -84.43060,117.28
29-07-2018 12:00:00,29-07-2018 12:00:00,10.05282, -84.43041,116.72
29-07-2018 13:00:00,29-07-2018 13:00:00,09.99718, -84.12437,84.78
29-07-2018 13:00:00,29-07-2018 13:00:00,09.99542, -84.12355,110.92
29-07-2018 13:00:00,29-07-2018 13:00:00,09.99300, -84.11787,107.68
29-07-2018 13:00:00,29-07-2018 13:00:00,09.99329, -84.11588,113.32
29-07-2018 13:00:00,29-07-2018 13:00:00,09.99236, -84.12568,87.26
29-07-2018 13:00:00,29-07-2018 13:00:00,09.99043, -84.11661,87.94
29-07-2018 13:00:00,29-07-2018 13:00:00,09.98989, -84.11375,85.06
29-07-2018 13:00:00,29-07-2018 13:00:00,10.01605, -84.09833,103.2
29-07-2018 13:00:00,29-07-2018 13:00:00,10.01610, -84.09962,102.7
29-07-2018 13:00:00,29-07-2018 13:00:00,10.01532, -84.10065,102.26
29-07-2018 13:00:00,29-07-2018 13:00:00,10.05778, -84.41879,94.26
29-07-2018 13:00:00,29-07-2018 13:00:00,10.05603, -84.42005,92.34
29-07-2018 13:00:00,29-07-2018 13:00:00,10.05621, -84.42350,94.34
29-07-2018 13:00:00,29-07-2018 13:00:00,10.06185, -84.42496,113.94
29-07-2018 13:00:00,29-07-2018 13:00:00,10.05587, -84.43467,94.32
29-07-2018 13:00:00,29-07-2018 13:00:00,10.05345, -84.43675,116.78
29-07-2018 13:00:00,29-07-2018 13:00:00,10.05451, -84.43094,114.84
29-07-2018 13:00:00,29-07-2018 13:00:00,10.05195, -84.43060,96.4
29-07-2018 13:00:00,29-07-2018 13:00:00,10.05282, -84.43041,94.28
29-07-2018 14:00:00,29-07-2018 14:00:00,09.99718, -84.12437,114.94
29-07-2018 14:00:00,29-07-2018 14:00:00,09.99542, -84.12355,116.2
29-07-2018 14:00:00,29-07-2018 14:00:00,09.99300, -84.11787,120.64
29-07-2018 14:00:00,29-07-2018 14:00:00,09.99329, -84.11588,115.32
29-07-2018 14:00:00,29-07-2018 14:00:00,09.99236, -84.12568,114.86
29-07-2018 14:00:00,29-07-2018 14:00:00,09.99043, -84.11661,119.64
29-07-2018 14:00:00,29-07-2018 14:00:00,09.98989, -84.11375,115.48
29-07-2018 14:00:00,29-07-2018 14:00:00,10.01605, -84.09833,117.26
29-07-2018 14:00:00,29-07-2018 14:00:00,10.01610, -84.09962,115.16
29-07-2018 14:00:00,29-07-2018 14:00:00,10.01532, -84.10065,114.82
29-07-2018 14:00:00,29-07-2018 14:00:00,10.05778, -84.41879,114.2
29-07-2018 14:00:00,29-07-2018 14:00:00,10.05603, -84.42005,115.82
29-07-2018 14:00:00,29-07-2018 14:00:00,10.05621, -84.42350,117.32
29-07-2018 14:00:00,29-07-2018 14:00:00,10.06185, -84.42496,114.48
29-07-2018 14:00:00,29-07-2018 14:00:00,10.05587, -84.43467,116.36
29-07-2018 14:00:00,29-07-2018 14:00:00,10.05345, -84.43675,117.78
29-07-2018 14:00:00,29-07-2018 14:00:00,10.05451, -84.43094,115.4
29-07-2018 14:00:00,29-07-2018 14:00:00,10.05195, -84.43060,120.58
29-07-2018 14:00:00,29-07-2018 14:00:00,10.05282, -84.43041,118.28
29-07-2018 15:00:00,29-07-2018 15:00:00,09.99718, -84.12437,116.88
29-07-2018 15:00:00,29-07-2018 15:00:00,09.99542, -84.12355,119
29-07-2018 15:00:00,29-07-2018 15:00:00,09.99300, -84.11787,122.4
29-07-2018 15:00:00,29-07-2018 15:00:00,09.99329, -84.11588,116.98
29-07-2018 15:00:00,29-07-2018 15:00:00,09.99236, -84.12568,116.56
29-07-2018 15:00:00,29-07-2018 15:00:00,09.99043, -84.11661,121.22
29-07-2018 15:00:00,29-07-2018 15:00:00,09.98989, -84.11375,116.42
29-07-2018 15:00:00,29-07-2018 15:00:00,10.01605, -84.09833,118.82
29-07-2018 15:00:00,29-07-2018 15:00:00,10.01610, -84.09962,115.64
29-07-2018 15:00:00,29-07-2018 15:00:00,10.01532, -84.10065,116.06
29-07-2018 15:00:00,29-07-2018 15:00:00,10.05778, -84.41879,116.74
29-07-2018 15:00:00,29-07-2018 15:00:00,10.05603, -84.42005,119.72
29-07-2018 15:00:00,29-07-2018 15:00:00,10.05621, -84.42350,119.16
29-07-2018 15:00:00,29-07-2018 15:00:00,10.06185, -84.42496,117
29-07-2018 15:00:00,29-07-2018 15:00:00,10.05587, -84.43467,119.56
29-07-2018 15:00:00,29-07-2018 15:00:00,10.05345, -84.43675,120.38
29-07-2018 15:00:00,29-07-2018 15:00:00,10.05451, -84.43094,118.98
29-07-2018 15:00:00,29-07-2018 15:00:00,10.05195, -84.43060,121.22
29-07-2018 15:00:00,29-07-2018 15:00:00,10.05282, -84.43041,118.8
29-07-2018 16:00:00,29-07-2018 16:00:00,09.99718, -84.12437,117.68
29-07-2018 16:00:00,29-07-2018 16:00:00,09.99542, -84.12355,119.76
29-07-2018 16:00:00,29-07-2018 16:00:00,09.99300, -84.11787,122.6
29-07-2018 16:00:00,29-07-2018 16:00:00,09.99329, -84.11588,117.48
29-07-2018 16:00:00,29-07-2018 16:00:00,09.99236, -84.12568,118.18
29-07-2018 16:00:00,29-07-2018 16:00:00,09.99043, -84.11661,121.56
29-07-2018 16:00:00,29-07-2018 16:00:00,09.98989, -84.11375,118.22
29-07-2018 16:00:00,29-07-2018 16:00:00,10.01605, -84.09833,119.58
29-07-2018 16:00:00,29-07-2018 16:00:00,10.01610, -84.09962,116.8
29-07-2018 16:00:00,29-07-2018 16:00:00,10.01532, -84.10065,116.36
29-07-2018 16:00:00,29-07-2018 16:00:00,10.05778, -84.41879,115.52
29-07-2018 16:00:00,29-07-2018 16:00:00,10.05603, -84.42005,119.6
29-07-2018 16:00:00,29-07-2018 16:00:00,10.05621, -84.42350,118.76
29-07-2018 16:00:00,29-07-2018 16:00:00,10.06185, -84.42496,115.98
29-07-2018 16:00:00,29-07-2018 16:00:00,10.05587, -84.43467,119.76
29-07-2018 16:00:00,29-07-2018 16:00:00,10.05345, -84.43675,120.28
29-07-2018 16:00:00,29-07-2018 16:00:00,10.05451, -84.43094,117.48
29-07-2018 16:00:00,29-07-2018 16:00:00,10.05195, -84.43060,121.56
29-07-2018 16:00:00,29-07-2018 16:00:00,10.05282, -84.43041,118.36
29-07-2018 17:00:00,29-07-2018 17:00:00,09.99718, -84.12437,116.6
29-07-2018 17:00:00,29-07-2018 17:00:00,09.99542, -84.12355,119.56
29-07-2018 17:00:00,29-07-2018 17:00:00,09.99300, -84.11787,122.8
29-07-2018 17:00:00,29-07-2018 17:00:00,09.99329, -84.11588,118.4
29-07-2018 17:00:00,29-07-2018 17:00:00,09.99236, -84.12568,118.54
29-07-2018 17:00:00,29-07-2018 17:00:00,09.99043, -84.11661,122.06
29-07-2018 17:00:00,29-07-2018 17:00:00,09.98989, -84.11375,118.5
29-07-2018 17:00:00,29-07-2018 17:00:00,10.01605, -84.09833,119.78
29-07-2018 17:00:00,29-07-2018 17:00:00,10.01610, -84.09962,117.56
29-07-2018 17:00:00,29-07-2018 17:00:00,10.01532, -84.10065,116.96
29-07-2018 17:00:00,29-07-2018 17:00:00,10.05778, -84.41879,115.6
29-07-2018 17:00:00,29-07-2018 17:00:00,10.05603, -84.42005,119.44
29-07-2018 17:00:00,29-07-2018 17:00:00,10.05621, -84.42350,120.12
29-07-2018 17:00:00,29-07-2018 17:00:00,10.06185, -84.42496,118.46
29-07-2018 17:00:00,29-07-2018 17:00:00,10.05587, -84.43467,120.04
29-07-2018 17:00:00,29-07-2018 17:00:00,10.05345, -84.43675,120.54
29-07-2018 17:00:00,29-07-2018 17:00:00,10.05451, -84.43094,117.86
29-07-2018 17:00:00,29-07-2018 17:00:00,10.05195, -84.43060,122.04
29-07-2018 17:00:00,29-07-2018 17:00:00,10.05282, -84.43041,119.38
29-07-2018 18:00:00,29-07-2018 18:00:00,09.99718, -84.12437,114.92
29-07-2018 18:00:00,29-07-2018 18:00:00,09.99542, -84.12355,117.5
29-07-2018 18:00:00,29-07-2018 18:00:00,09.99300, -84.11787,121.44
29-07-2018 18:00:00,29-07-2018 18:00:00,09.99329, -84.11588,115.92
29-07-2018 18:00:00,29-07-2018 18:00:00,09.99236, -84.12568,115.76
29-07-2018 18:00:00,29-07-2018 18:00:00,09.99043, -84.11661,120.2
29-07-2018 18:00:00,29-07-2018 18:00:00,09.98989, -84.11375,117.4
29-07-2018 18:00:00,29-07-2018 18:00:00,10.01605, -84.09833,118.34
29-07-2018 18:00:00,29-07-2018 18:00:00,10.01610, -84.09962,116.5
29-07-2018 18:00:00,29-07-2018 18:00:00,10.01532, -84.10065,115.24
29-07-2018 18:00:00,29-07-2018 18:00:00,10.05778, -84.41879,116.98
29-07-2018 18:00:00,29-07-2018 18:00:00,10.05603, -84.42005,118.12
29-07-2018 18:00:00,29-07-2018 18:00:00,10.05621, -84.42350,118.28
29-07-2018 18:00:00,29-07-2018 18:00:00,10.06185, -84.42496,116.68
29-07-2018 18:00:00,29-07-2018 18:00:00,10.05587, -84.43467,119.16
29-07-2018 18:00:00,29-07-2018 18:00:00,10.05345, -84.43675,119.34
29-07-2018 18:00:00,29-07-2018 18:00:00,10.05451, -84.43094,116.04
29-07-2018 18:00:00,29-07-2018 18:00:00,10.05195, -84.43060,119.02
29-07-2018 18:00:00,29-07-2018 18:00:00,10.05282, -84.43041,116.1
29-07-2018 19:00:00,29-07-2018 19:00:00,09.99718, -84.12437,115.74
29-07-2018 19:00:00,29-07-2018 19:00:00,09.99542, -84.12355,117.86
29-07-2018 19:00:00,29-07-2018 19:00:00,09.99300, -84.11787,121.12
29-07-2018 19:00:00,29-07-2018 19:00:00,09.99329, -84.11588,117.4
29-07-2018 19:00:00,29-07-2018 19:00:00,09.99236, -84.12568,116.14
29-07-2018 19:00:00,29-07-2018 19:00:00,09.99043, -84.11661,119.98
29-07-2018 19:00:00,29-07-2018 19:00:00,09.98989, -84.11375,116.8
29-07-2018 19:00:00,29-07-2018 19:00:00,10.01605, -84.09833,117.32
29-07-2018 19:00:00,29-07-2018 19:00:00,10.01610, -84.09962,116.14
29-07-2018 19:00:00,29-07-2018 19:00:00,10.01532, -84.10065,115.32
29-07-2018 19:00:00,29-07-2018 19:00:00,10.05778, -84.41879,114.74
29-07-2018 19:00:00,29-07-2018 19:00:00,10.05603, -84.42005,118.96
29-07-2018 19:00:00,29-07-2018 19:00:00,10.05621, -84.42350,118.98
29-07-2018 19:00:00,29-07-2018 19:00:00,10.06185, -84.42496,114.36
29-07-2018 19:00:00,29-07-2018 19:00:00,10.05587, -84.43467,119.48
29-07-2018 19:00:00,29-07-2018 19:00:00,10.05345, -84.43675,117.92
29-07-2018 19:00:00,29-07-2018 19:00:00,10.05451, -84.43094,119.06
29-07-2018 19:00:00,29-07-2018 19:00:00,10.05195, -84.43060,117.34
29-07-2018 19:00:00,29-07-2018 19:00:00,10.05282, -84.43041,118.38
29-07-2018 20:00:00,29-07-2018 20:00:00,09.99718, -84.12437,115.28
29-07-2018 20:00:00,29-07-2018 20:00:00,09.99542, -84.12355,117.44
29-07-2018 20:00:00,29-07-2018 20:00:00,09.99300, -84.11787,121.3
29-07-2018 20:00:00,29-07-2018 20:00:00,09.99329, -84.11588,116.98
29-07-2018 20:00:00,29-07-2018 20:00:00,09.99236, -84.12568,115.4
29-07-2018 20:00:00,29-07-2018 20:00:00,09.99043, -84.11661,119.8
29-07-2018 20:00:00,29-07-2018 20:00:00,09.98989, -84.11375,116.78
29-07-2018 20:00:00,29-07-2018 20:00:00,10.01605, -84.09833,118.34
29-07-2018 20:00:00,29-07-2018 20:00:00,10.01610, -84.09962,115.88
29-07-2018 20:00:00,29-07-2018 20:00:00,10.01532, -84.10065,115.06
29-07-2018 20:00:00,29-07-2018 20:00:00,10.05778, -84.41879,117.42
29-07-2018 20:00:00,29-07-2018 20:00:00,10.05603, -84.42005,120.56
29-07-2018 20:00:00,29-07-2018 20:00:00,10.05621, -84.42350,119.42
29-07-2018 20:00:00,29-07-2018 20:00:00,10.06185, -84.42496,116.86
29-07-2018 20:00:00,29-07-2018 20:00:00,10.05587, -84.43467,119.68
29-07-2018 20:00:00,29-07-2018 20:00:00,10.05345, -84.43675,120.06
29-07-2018 20:00:00,29-07-2018 20:00:00,10.05451, -84.43094,118.76
29-07-2018 20:00:00,29-07-2018 20:00:00,10.05195, -84.43060,120.64
29-07-2018 20:00:00,29-07-2018 20:00:00,10.05282, -84.43041,118.36
29-07-2018 21:00:00,29-07-2018 21:00:00,09.99718, -84.12437,116.24
29-07-2018 21:00:00,29-07-2018 21:00:00,09.99542, -84.12355,118.78
29-07-2018 21:00:00,29-07-2018 21:00:00,09.99300, -84.11787,121.96
29-07-2018 21:00:00,29-07-2018 21:00:00,09.99329, -84.11588,117.98
29-07-2018 21:00:00,29-07-2018 21:00:00,09.99236, -84.12568,118.26
29-07-2018 21:00:00,29-07-2018 21:00:00,09.99043, -84.11661,120.9
29-07-2018 21:00:00,29-07-2018 21:00:00,09.98989, -84.11375,117.48
29-07-2018 21:00:00,29-07-2018 21:00:00,10.01605, -84.09833,118.76
29-07-2018 21:00:00,29-07-2018 21:00:00,10.01610, -84.09962,117.12
29-07-2018 21:00:00,29-07-2018 21:00:00,10.01532, -84.10065,115.88
29-07-2018 21:00:00,29-07-2018 21:00:00,10.05778, -84.41879,117.84
29-07-2018 21:00:00,29-07-2018 21:00:00,10.05603, -84.42005,119.78
29-07-2018 21:00:00,29-07-2018 21:00:00,10.05621, -84.42350,118.42
29-07-2018 21:00:00,29-07-2018 21:00:00,10.06185, -84.42496,118.5
29-07-2018 21:00:00,29-07-2018 21:00:00,10.05587, -84.43467,119.64
29-07-2018 21:00:00,29-07-2018 21:00:00,10.05345, -84.43675,120.04
29-07-2018 21:00:00,29-07-2018 21:00:00,10.05451, -84.43094,120.46
29-07-2018 21:00:00,29-07-2018 21:00:00,10.05195, -84.43060,119.92
29-07-2018 21:00:00,29-07-2018 21:00:00,10.05282, -84.43041,119.24
29-07-2018 22:00:00,29-07-2018 22:00:00,09.99718, -84.12437,116.84
29-07-2018 22:00:00,29-07-2018 22:00:00,09.99542, -84.12355,119.16
29-07-2018 22:00:00,29-07-2018 22:00:00,09.99300, -84.11787,122.78
29-07-2018 22:00:00,29-07-2018 22:00:00,09.99329, -84.11588,118.54
29-07-2018 22:00:00,29-07-2018 22:00:00,09.99236, -84.12568,118.32
29-07-2018 22:00:00,29-07-2018 22:00:00,09.99043, -84.11661,121.92
29-07-2018 22:00:00,29-07-2018 22:00:00,09.98989, -84.11375,118.38
29-07-2018 22:00:00,29-07-2018 22:00:00,10.01605, -84.09833,119.5
29-07-2018 22:00:00,29-07-2018 22:00:00,10.01610, -84.09962,117.68
29-07-2018 22:00:00,29-07-2018 22:00:00,10.01532, -84.10065,117.58
29-07-2018 22:00:00,29-07-2018 22:00:00,10.05778, -84.41879,116.34
29-07-2018 22:00:00,29-07-2018 22:00:00,10.05603, -84.42005,120.28
29-07-2018 22:00:00,29-07-2018 22:00:00,10.05621, -84.42350,120.32
29-07-2018 22:00:00,29-07-2018 22:00:00,10.06185, -84.42496,118.76
29-07-2018 22:00:00,29-07-2018 22:00:00,10.05587, -84.43467,119.86
29-07-2018 22:00:00,29-07-2018 22:00:00,10.05345, -84.43675,120.48
29-07-2018 22:00:00,29-07-2018 22:00:00,10.05451, -84.43094,119.6
29-07-2018 22:00:00,29-07-2018 22:00:00,10.05195, -84.43060,120.86
29-07-2018 22:00:00,29-07-2018 22:00:00,10.05282, -84.43041,118.04
29-07-2018 23:00:00,29-07-2018 23:00:00,09.99718, -84.12437,117.42
29-07-2018 23:00:00,29-07-2018 23:00:00,09.99542, -84.12355,120.08
29-07-2018 23:00:00,29-07-2018 23:00:00,09.99300, -84.11787,123.42
29-07-2018 23:00:00,29-07-2018 23:00:00,09.99329, -84.11588,119.64
29-07-2018 23:00:00,29-07-2018 23:00:00,09.99236, -84.12568,119.46
29-07-2018 23:00:00,29-07-2018 23:00:00,09.99043, -84.11661,122.4
29-07-2018 23:00:00,29-07-2018 23:00:00,09.98989, -84.11375,119.04
29-07-2018 23:00:00,29-07-2018 23:00:00,10.01605, -84.09833,120.02
29-07-2018 23:00:00,29-07-2018 23:00:00,10.01610, -84.09962,118.76
29-07-2018 23:00:00,29-07-2018 23:00:00,10.01532, -84.10065,117.74
29-07-2018 23:00:00,29-07-2018 23:00:00,10.05778, -84.41879,118.48
29-07-2018 23:00:00,29-07-2018 23:00:00,10.05603, -84.42005,119.76
29-07-2018 23:00:00,29-07-2018 23:00:00,10.05621, -84.42350,119.78
29-07-2018 23:00:00,29-07-2018 23:00:00,10.06185, -84.42496,118.12
29-07-2018 23:00:00,29-07-2018 23:00:00,10.05587, -84.43467,118.84
29-07-2018 23:00:00,29-07-2018 23:00:00,10.05345, -84.43675,119.74
29-07-2018 23:00:00,29-07-2018 23:00:00,10.05451, -84.43094,119.26
29-07-2018 23:00:00,29-07-2018 23:00:00,10.05195, -84.43060,119.74
29-07-2018 23:00:00,29-07-2018 23:00:00,10.05282, -84.43041,118.4
30-07-2018 00:00:00,30-07-2018 00:00:00,09.99718, -84.12437,118.72
30-07-2018 00:00:00,30-07-2018 00:00:00,09.99542, -84.12355,120.12
30-07-2018 00:00:00,30-07-2018 00:00:00,09.99300, -84.11787,123.74
30-07-2018 00:00:00,30-07-2018 00:00:00,09.99329, -84.11588,119.46
